0.000000000000000000e+00,4.000000000000000000e+07,1.100000000000000149e+08
2.500000000000000052e-04,4.000000000000000000e+07,1.100000000000000149e+08
5.000000000000000104e-04,4.000000000000000000e+07,1.100000000000000149e+08
7.500000000000000156e-04,4.000000000000000000e+07,1.100000000000000149e+08
1.000000000000000021e-03,4.000000000000000000e+07,1.100000000000000149e+08
1.250000000000000026e-03,4.000000000000000000e+07,1.100000000000000149e+08
1.500000000000000031e-03,4.000000000000000000e+07,1.100000000000000149e+08
1.750000000000000036e-03,4.000000000000000000e+07,1.100000000000000149e+08
2.000000000000000042e-03,4.000000000000000000e+07,1.100000000000000149e+08
2.250000000000000264e-03,4.000000000000000000e+07,1.100000000000000149e+08
2.500000000000000052e-03,4.000000000000000000e+07,1.100000000000000149e+08
2.749999999999999840e-03,4.000000000000000000e+07,1.100000000000000149e+08
3.000000000000000062e-03,4.000000000000000000e+07,1.100000000000000149e+08
3.250000000000000284e-03,4.000000000000000000e+07,1.100000000000000149e+08
3.500000000000000073e-03,4.000000000000000000e+07,1.100000000000000149e+08
3.749999999999999861e-03,4.000000000000000000e+07,1.100000000000000149e+08
4.000000000000000083e-03,4.000000000000000000e+07,1.100000000000000149e+08
4.250000000000000305e-03,4.000000000000000000e+07,1.100000000000000149e+08
4.500000000000000527e-03,4.000000000000000000e+07,1.100000000000000149e+08
4.749999999999999882e-03,4.000000000000000000e+07,1.100000000000000149e+08
5.000000000000000104e-03,4.000000000000000000e+07,1.100000000000000149e+08
5.250000000000000326e-03,4.000000000000000000e+07,1.100000000000000149e+08
5.499999999999999681e-03,4.000000000000000000e+07,1.100000000000000149e+08
5.749999999999999903e-03,4.000000000000000000e+07,1.100000000000000149e+08
6.000000000000000125e-03,4.000000000000000000e+07,1.100000000000000149e+08
6.250000000000000347e-03,4.000000000000000000e+07,1.100000000000000149e+08
6.500000000000000569e-03,4.000000000000000000e+07,1.100000000000000149e+08
6.749999999999999924e-03,4.000000000000000000e+07,1.100000000000000149e+08
7.000000000000000146e-03,4.000000000000000000e+07,1.100000000000000149e+08
7.250000000000000368e-03,4.000000000000000000e+07,1.100000000000000149e+08
7.499999999999999722e-03,4.000000000000000000e+07,1.100000000000000149e+08
7.749999999999999944e-03,4.000000000000000000e+07,1.100000000000000149e+08
8.000000000000000167e-03,4.000000000000000000e+07,1.100000000000000149e+08
8.250000000000000389e-03,4.000000000000000000e+07,1.100000000000000149e+08
8.500000000000000611e-03,4.000000000000000000e+07,1.100000000000000149e+08
8.750000000000000833e-03,4.000000000000000000e+07,1.100000000000000149e+08
9.000000000000001055e-03,4.000000000000000000e+07,1.100000000000000149e+08
9.249999999999999542e-03,4.000000000000000000e+07,1.100000000000000149e+08
9.499999999999999764e-03,4.000000000000000000e+07,1.100000000000000149e+08
9.749999999999999986e-03,4.000000000000000000e+07,1.100000000000000149e+08
1.000000000000000021e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.025000000000000043e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.050000000000000065e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.075000000000000087e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.099999999999999936e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.124999999999999958e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.149999999999999981e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.175000000000000003e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.200000000000000025e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.225000000000000047e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.250000000000000069e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.275000000000000092e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.300000000000000114e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.324999999999999963e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.349999999999999985e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.375000000000000007e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.400000000000000029e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.425000000000000051e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.450000000000000074e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.475000000000000096e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.499999999999999944e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.524999999999999967e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.549999999999999989e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.575000000000000011e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.600000000000000033e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.625000000000000056e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.650000000000000078e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.675000000000000100e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.700000000000000122e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.725000000000000144e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.750000000000000167e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.775000000000000189e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.800000000000000211e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.824999999999999886e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.849999999999999908e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.874999999999999931e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.899999999999999953e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.924999999999999975e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.949999999999999997e-02,4.000000000000000000e+07,1.100000000000000149e+08
1.975000000000000019e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.000000000000000042e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.025000000000000064e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.050000000000000086e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.075000000000000108e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.100000000000000130e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.125000000000000153e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.150000000000000175e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.175000000000000197e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.199999999999999872e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.224999999999999895e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.249999999999999917e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.274999999999999939e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.299999999999999961e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.324999999999999983e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.350000000000000006e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.375000000000000028e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.400000000000000050e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.425000000000000072e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.450000000000000094e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.475000000000000117e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.500000000000000139e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.525000000000000161e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.550000000000000183e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.575000000000000205e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.600000000000000228e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.624999999999999903e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.649999999999999925e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.674999999999999947e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.699999999999999969e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.724999999999999992e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.750000000000000014e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.775000000000000036e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.800000000000000058e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.825000000000000080e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.850000000000000103e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.875000000000000125e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.900000000000000147e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.925000000000000169e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.950000000000000192e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.975000000000000214e-02,4.000000000000000000e+07,1.100000000000000149e+08
2.999999999999999889e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.024999999999999911e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.049999999999999933e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.074999999999999956e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.099999999999999978e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.125000000000000000e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.150000000000000022e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.175000000000000044e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.200000000000000067e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.225000000000000089e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.250000000000000111e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.275000000000000133e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.300000000000000155e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.325000000000000178e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.350000000000000200e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.375000000000000222e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.400000000000000244e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.425000000000000266e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.450000000000000289e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.475000000000000311e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.500000000000000333e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.525000000000000355e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.550000000000000377e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.575000000000000400e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.600000000000000422e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.624999999999999750e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.649999999999999772e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.674999999999999795e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.699999999999999817e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.724999999999999839e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.749999999999999861e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.774999999999999883e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.799999999999999906e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.824999999999999928e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.849999999999999950e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.874999999999999972e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.899999999999999994e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.925000000000000017e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.950000000000000039e-02,4.000000000000000000e+07,1.100000000000000149e+08
3.975000000000000061e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.000000000000000083e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.025000000000000105e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.050000000000000128e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.075000000000000150e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.100000000000000172e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.125000000000000194e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.150000000000000216e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.175000000000000239e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.200000000000000261e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.225000000000000283e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.250000000000000305e-02,4.000000000000000000e+07,1.100000000000000149e+08
4.275000000000000328e-02,4.000000000000000000e+07,1.100000000000000149e+08
